Point_ID,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Output
24762,5751.0417,-1.9435,-1.6039,-2.0086,-1.7871,-1.9282,0.4107,-1.6559,-2.1034,-1.8605,-1.0919,-1.7465,-1.7244,-1.8835,1.1762
24763,5751.2500,-1.9435,-1.6635,-1.8938,-1.9541,-1.8111,0.2539,-1.6559,-2.0471,-1.9180,0.3515,-1.8031,-1.7800,-1.9392,1.4386
24764,5751.4583,-1.8863,-1.7232,-1.9512,-1.9541,-1.8697,-0.3341,-1.6559,-2.2158,-1.9755,0.0732,-1.8597,-1.7244,-1.9392,1.6945
24765,5751.6667,-1.6000,-1.6039,-1.6069,-1.7871,-1.4600,0.2063,-1.6559,-1.6536,-1.6882,0.6810,-1.8031,-1.5577,-1.7165,1.7108
24766,5751.8750,-1.3710,-1.4845,-1.2053,-1.6201,-1.2259,0.0035,-1.4860,-1.3163,-1.4009,1.3101,-1.6899,-1.3354,-1.3824,1.5511
24767,5752.0833,-1.1419,-1.4845,-0.9758,-1.3975,-0.9332,0.2671,-1.3726,-1.0352,-1.2285,-1.1413,-1.4635,-1.1687,-1.2710,1.2709
24768,5752.2917,-0.9702,-1.4249,-0.8036,-1.1748,-0.8162,0.6892,-1.2593,-0.9228,-0.9412,0.1663,-1.3504,-1.0575,-1.1040,0.9551
24769,5752.5000,-0.8557,-1.3056,-0.6889,-1.0635,-0.6991,0.0815,-1.1460,-0.7542,-0.8838,0.6175,-1.1806,-0.8353,-0.9926,0.5926
24770,5752.7083,-0.5121,-1.1266,-0.5168,-0.8408,-0.4650,0.2804,-1.0327,-0.6417,-0.7114,0.8003,-1.0108,-0.6685,-0.7699,0.3189
24771,5752.9167,-0.4549,-1.1266,-0.4020,-0.6181,-0.3480,0.8151,-0.9760,-0.5293,-0.5965,0.2089,-0.8976,-0.5574,-0.6028,0.0473
24772,5753.1250,-0.3404,-1.0073,-0.3446,-0.5068,-0.2895,0.2522,-0.8060,-0.4169,-0.4816,-1.7243,-0.8410,-0.5574,-0.5471,-0.0299
24773,5753.3333,-0.3404,-0.8880,-0.3446,-0.5068,-0.2895,-0.5911,-0.8060,-0.4169,-0.4816,0.0442,-0.8410,-0.5574,-0.5471,0.0375
24774,5753.5417,-0.4549,-1.0669,-0.3446,-0.5625,-0.3480,-0.9728,-0.8627,-0.5293,-0.5965,-1.3240,-0.8410,-0.6130,-0.6028,0.3170
24775,5753.7500,-0.5694,-1.3056,-0.6315,-0.6738,-0.6406,0.7551,-1.0327,-0.8104,-0.9412,-0.1078,-1.0108,-0.6685,-0.8255,0.6728
24776,5753.9583,-0.8557,-1.1863,-0.8036,-1.0078,-0.8162,-1.3548,-1.2027,-1.0915,-1.1711,1.5073,-1.1240,-0.8908,-1.1040,0.7337
24777,5754.1667,-0.9129,-1.3056,-0.9184,-0.9521,-0.8747,0.5891,-1.3726,-1.2039,-1.2285,0.7801,-1.2372,-1.1131,-1.2153,0.6833
24778,5754.3750,-0.9129,-1.3056,-0.9758,-1.0078,-0.9332,0.1630,-1.3160,-1.1477,-1.2285,1.0156,-1.2938,-1.0575,-1.1596,0.5839
24779,5754.5833,-0.9129,-1.2459,-0.9758,-1.0635,-0.9332,-0.2444,-1.3160,-1.2039,-1.2285,0.1578,-1.2372,-1.0575,-1.2153,0.3438
24780,5754.7917,-0.8557,-1.3056,-0.9184,-1.0635,-0.8162,-0.2156,-1.2593,-1.2039,-1.2285,-0.0723,-1.2372,-1.0575,-1.1596,0.1036
24781,5755.0000,-0.9702,-1.2459,-0.9758,-1.0635,-0.9332,-0.2689,-1.2593,-1.1477,-1.1711,-0.7263,-1.2372,-1.0575,-1.1596,-0.1054
24782,5755.2083,-0.9129,-1.1863,-0.9184,-1.0078,-0.9332,-0.9787,-1.2593,-1.0352,-1.2285,-0.7524,-1.2372,-1.0575,-1.1596,-0.2401
24783,5755.4167,-0.9129,-1.1266,-0.9184,-1.0635,-0.9332,1.7471,-1.2593,-0.9228,-1.0562,-1.4737,-1.2938,-1.0575,-1.0483,-0.2661
24784,5755.6250,-1.0274,-1.2459,-1.0332,-1.1191,-1.0503,-1.0587,-1.2593,-0.9790,-1.0562,0.9841,-1.2938,-1.1687,-1.2710,-0.1775
24785,5755.8333,-1.0847,-1.1863,-1.0905,-1.1191,-1.1088,1.6841,-1.2027,-1.0915,-1.1711,0.6958,-1.2372,-1.2243,-1.2710,-0.0880
24786,5756.0417,-1.0847,-1.3056,-1.0905,-1.1191,-1.0503,1.0901,-1.2027,-1.0915,-1.1711,0.7154,-1.2372,-1.2243,-1.2710,0.0810
24787,5756.2500,-1.0847,-1.3056,-1.0905,-1.1748,-1.0503,-1.0437,-1.2027,-1.0915,-1.1711,-1.8147,-1.2938,-1.3354,-1.2710,0.2590
24788,5756.4583,-1.0847,-1.3056,-1.1479,-1.1191,-1.1088,1.2444,-1.2593,-1.0915,-1.1711,-2.3446,-1.2938,-1.3354,-1.2710,0.5306
24789,5756.6667,-1.1419,-1.3056,-1.1479,-1.1191,-1.1088,-1.4440,-1.1460,-1.0915,-1.1711,0.3628,-1.2372,-1.3354,-1.2710,0.7730
24790,5756.8750,-1.1419,-1.3056,-1.0905,-1.1191,-1.0503,0.5261,-1.0893,-1.0915,-1.0562,0.7750,-1.2372,-1.2798,-1.2710,1.0793
24791,5757.0833,-1.0847,-1.3056,-1.0332,-1.1191,-1.0503,-0.1123,-1.0893,-1.0915,-0.9987,-1.0197,-1.2372,-1.2798,-1.2710,1.2176
24792,5757.2917,-1.0847,-1.3056,-1.0332,-1.1191,-0.9918,0.1558,-1.2027,-0.9228,-0.9412,-0.8865,-1.2372,-1.2243,-1.2153,1.2528
24793,5757.5000,-1.0274,-1.2459,-0.9758,-0.9521,-0.9332,0.9283,-1.2027,-0.9228,-0.8838,2.0038,-1.2372,-1.2243,-1.2153,1.0996
24794,5757.7083,-0.9702,-1.2459,-1.0905,-1.0078,-1.0503,0.7473,-1.2593,-0.9228,-0.8838,0.0686,-1.2372,-1.2243,-1.2710,0.9502
24795,5757.9167,-0.9702,-1.2459,-1.0905,-1.0078,-1.1088,-1.6589,-1.3160,-0.9228,-0.9412,0.3014,-1.2938,-1.2243,-1.2710,0.8537
24796,5758.1250,-0.9702,-1.2459,-1.0905,-1.0078,-1.1088,-1.5009,-1.3160,-0.9790,-0.9412,1.9044,-1.3504,-1.2243,-1.2153,0.9005
24797,5758.3333,-0.9702,-1.2459,-1.1479,-0.9521,-1.0503,0.4835,-1.3160,-1.0915,-0.9412,-1.4119,-1.3504,-1.2243,-1.2153,1.0330
24798,5758.5417,-1.0274,-1.0073,-1.0905,-1.0635,-1.0503,-1.1998,-1.2593,-0.9790,-0.8838,-1.4039,-1.3504,-1.1687,-1.2710,1.2362
24799,5758.7500,-1.0847,-0.8880,-1.0905,-1.0635,-1.0503,0.5146,-1.2593,-0.9790,-0.7689,-0.5041,-1.2938,-1.1687,-1.2710,1.4522
24800,5758.9583,-1.0847,-0.7687,-1.0905,-1.0635,-0.9918,0.8087,-1.2027,-0.8666,-0.5965,0.2517,-1.2938,-1.1131,-1.2710,1.3587
24801,5759.1667,-1.0847,-0.6493,-1.0905,-1.0635,-0.9918,-1.2228,-1.0327,-0.8104,-0.4816,-1.2641,-1.1806,-1.1687,-1.2710,1.2789
24802,5759.3750,-1.0847,-0.5897,-1.0905,-1.0635,-0.9918,0.7792,-0.9760,-0.8104,-0.3092,-0.1990,-1.0674,-1.1687,-1.2710,0.9780
24803,5759.5833,-1.0847,-0.4107,-1.0905,-1.0635,-0.9918,-0.4339,-0.8627,-0.9790,-0.4241,1.1340,-1.0674,-1.2243,-1.2710,0.6823
24804,5759.7917,-1.0847,-0.4704,-1.1479,-1.0635,-1.0503,1.8374,-0.8060,-0.9790,-0.4816,-2.3043,-1.1240,-1.2243,-1.2710,0.3949
24805,5760.0000,-1.0274,-0.4704,-1.1479,-1.0635,-1.1088,-0.8938,-0.8627,-1.0352,-0.6540,-0.2849,-1.0674,-1.2243,-1.2710,0.2331
24806,5760.2083,-1.0274,-0.7090,-1.1479,-1.0635,-1.1088,1.1152,-0.9194,-1.1477,-0.7689,1.0058,-1.0674,-1.2243,-1.2710,0.1735
24807,5760.4167,-1.0274,-1.0669,-1.2053,-1.0635,-1.1673,-0.5341,-1.0327,-1.1477,-0.8838,-1.3997,-1.0674,-1.2243,-1.2710,0.1088
24808,5760.6250,-1.1992,-1.1863,-1.2053,-1.0635,-1.2259,-1.1777,-1.1460,-1.1477,-0.9987,1.0174,-1.1240,-1.2243,-1.2710,0.2329
24809,5760.8333,-1.1419,-1.1863,-1.2627,-1.0635,-1.1673,0.0807,-1.2027,-1.3725,-0.9987,0.5314,-1.2372,-1.2243,-1.2710,0.3569
24810,5761.0417,-1.1992,-1.2459,-1.2053,-1.1191,-1.1673,1.1223,-1.2027,-1.2039,-1.0562,-1.0121,-1.2372,-1.2243,-1.2710,0.6314
24811,5761.2500,-1.2565,-1.3056,-1.2053,-1.1191,-1.2259,0.7891,-1.2593,-1.2039,-1.0562,-0.9413,-1.2372,-1.2243,-1.2710,1.0621
24812,5761.4583,-1.1992,-1.2459,-1.2627,-1.1191,-1.2259,0.7688,-1.2593,-1.2039,-1.1711,1.0957,-1.2372,-1.2243,-1.2710,1.3689
24813,5761.6667,-1.1419,-1.2459,-1.1479,-1.0635,-1.1088,-0.0453,-1.2593,-1.2039,-1.1711,-0.6443,-1.1806,-1.2243,-1.2710,1.5199
24814,5761.8750,-0.9129,-1.2459,-1.0332,-0.9521,-0.9918,1.3346,-1.1460,-1.0915,-1.0562,-0.5977,-1.1806,-1.1687,-1.2710,1.5275
24815,5762.0833,-0.7984,-1.2459,-0.9184,-0.7851,-0.8747,-0.1892,-1.1460,-0.9790,-0.9412,-0.0212,-1.1240,-1.1687,-1.2153,1.3801
24816,5762.2917,-0.7411,-1.1863,-0.8036,-0.7851,-0.7577,0.0706,-1.0893,-0.9228,-0.9412,1.0748,-1.1240,-1.1131,-1.2153,1.1803
24817,5762.5000,-0.6266,-1.1266,-0.5741,-0.7295,-0.6406,-0.8838,-0.9760,-0.7542,-0.8263,1.0416,-1.0108,-1.0020,-1.1040,0.9364
24818,5762.7083,-0.5694,-0.8880,-0.4594,-0.6738,-0.4650,-1.3110,-0.8627,-0.5855,-0.5390,1.9457,-0.8976,-0.8353,-1.0483,0.8887
24819,5762.9167,-0.5694,-0.8880,-0.4020,-0.6181,-0.3480,0.2579,-0.8060,-0.4731,-0.3667,0.2975,-0.8410,-0.7241,-0.9369,0.7023
24820,5763.1250,-0.5121,-0.8880,-0.3446,-0.6181,-0.2895,0.6783,-0.8060,-0.4169,-0.3667,-0.7915,-0.7844,-0.7241,-0.9369,0.6595
24821,5763.3333,-0.5121,-0.8880,-0.3446,-0.5625,-0.3480,-1.0935,-0.8060,-0.4169,-0.3667,-1.1118,-0.7844,-0.6685,-0.8812,0.7130
24822,5763.5417,-0.5694,-0.9476,-0.4020,-0.6181,-0.4065,0.9973,-0.8627,-0.4169,-0.4816,1.3248,-0.8410,-0.6130,-0.8255,1.0022
24823,5763.7500,-0.6266,-1.1266,-0.5741,-0.6738,-0.5236,-0.3604,-0.9194,-0.6979,-0.6540,1.0504,-1.0108,-0.7797,-0.9369,1.4814
24824,5763.9583,-0.8557,-1.1266,-0.8036,-0.8408,-0.7577,0.4568,-0.9760,-0.7542,-0.8263,-0.8072,-1.0674,-0.9464,-1.1596,1.5138
24825,5764.1667,-0.9702,-1.2459,-0.8610,-0.9521,-0.8747,2.1863,-0.9760,-0.8104,-0.8263,-0.2151,-1.0674,-1.0020,-1.1596,1.3690
24826,5764.3750,-0.9702,-1.2459,-0.9184,-1.0078,-0.8747,2.0887,-1.0327,-0.8104,-0.8838,-0.5881,-1.1240,-1.0575,-1.1596,1.1174
24827,5764.5833,-1.0274,-1.2459,-0.9758,-1.0078,-0.9332,1.2294,-1.0327,-0.9228,-0.9987,0.8052,-1.1240,-1.0575,-1.2153,0.7627
24828,5764.7917,-0.9702,-1.3056,-1.0332,-1.0635,-0.9332,-0.7246,-1.0893,-1.2039,-1.1136,0.2425,-1.1806,-1.1131,-1.2153,0.4075
24829,5765.0000,-1.0274,-1.3056,-1.0905,-1.0635,-1.0503,0.2279,-1.0893,-1.2601,-1.2860,2.1530,-1.1806,-1.1687,-1.2153,0.2360
24830,5765.2083,-0.9129,-1.3056,-1.0905,-1.0635,-1.0503,1.1790,-1.1460,-1.2601,-1.3434,-0.0628,-1.1806,-1.1687,-1.2153,0.1775
24831,5765.4167,-1.0847,-1.3056,-1.2627,-1.0635,-1.2844,1.0838,-1.1460,-1.2601,-1.4009,-0.3720,-1.1806,-1.1687,-1.2153,0.1283
24832,5765.6250,-1.1992,-1.3056,-1.2627,-1.1748,-1.3429,1.1068,-1.1460,-1.3725,-1.4009,-0.2738,-1.2372,-1.2798,-1.2710,0.2756
24833,5765.8333,-1.3137,-1.3652,-1.3774,-1.3418,-1.4600,0.1471,-1.2593,-1.5412,-1.5158,1.3279,-1.2372,-1.3354,-1.2710,0.4873
24834,5766.0417,-1.3137,-1.4249,-1.4922,-1.3975,-1.4600,1.6286,-1.2593,-1.5412,-1.5733,-1.1114,-1.1806,-1.3354,-1.3824,0.8968
24835,5766.2500,-1.3137,-1.5442,-1.4922,-1.3975,-1.4600,-0.9460,-1.3160,-1.6536,-1.5733,-0.8391,-1.1806,-1.5021,-1.4937,1.5558
24836,5766.4583,-1.3710,-1.5442,-1.4922,-1.3975,-1.5185,-0.6609,-1.3726,-1.5974,-1.5733,-0.7866,-1.3504,-1.5577,-1.4937,1.7390
24837,5766.6667,-1.1992,-1.4249,-1.3774,-1.3975,-1.4014,-0.3369,-1.3726,-1.3725,-1.3434,0.6758,-1.2372,-1.3354,-1.3824,1.3644
24838,5766.8750,-1.0847,-1.1266,-1.0332,-1.1191,-1.0503,1.6009,-0.9760,-0.9228,-0.9412,0.9759,-0.8976,-1.0575,-1.2153,0.9826
24839,5767.0833,-0.6839,-0.7687,-0.7463,-0.9521,-0.5821,-0.8564,-0.6361,-0.5855,-0.4816,-0.3053,-0.6712,-0.7241,-1.0483,0.7478
24840,5767.2917,-0.5121,-0.4704,-0.4594,-0.6738,-0.4065,-0.6790,-0.4661,-0.3044,-0.3667,-0.3809,-0.5014,-0.5018,-0.6585,0.5408
24841,5767.5000,-0.3404,-0.4107,-0.2299,-0.5068,-0.1724,-0.3701,-0.4661,-0.1920,-0.1943,-1.6509,-0.4449,-0.2240,-0.4358,0.3909
24842,5767.7083,-0.2831,-0.4704,-0.0577,-0.3955,0.0032,1.0273,-0.3528,-0.0233,-0.1368,0.5689,-0.3883,-0.1684,-0.2687,0.2826
24843,5767.9167,-0.1686,-0.2914,0.0570,-0.2285,0.0617,-1.3614,-0.3528,0.0891,0.0355,-2.3074,-0.3883,0.0539,-0.1017,0.1952
24844,5768.1250,-0.0541,-0.2317,0.1144,-0.1728,0.1787,0.4105,-0.2961,0.1453,0.0930,0.7905,-0.4449,-0.0017,-0.1574,0.1153
24845,5768.3333,-0.1113,-0.2914,0.1718,-0.1728,0.1787,-0.3640,-0.2394,0.2015,0.1504,-1.8181,-0.4449,-0.0017,-0.1017,0.2341
24846,5768.5417,-0.1686,-0.4704,0.1144,-0.2841,0.1202,-0.8189,-0.3528,0.1453,0.0930,1.1594,-0.4449,-0.1128,-0.2130,0.5588
24847,5768.7500,-0.2831,-0.7090,-0.1725,-0.5068,-0.2309,1.9159,-0.5227,-0.2482,-0.1368,0.4321,-0.6146,-0.2240,-0.4358,1.0652
24848,5768.9583,-0.5121,-0.7687,-0.4594,-0.6738,-0.4650,2.2382,-0.7494,-0.6417,-0.6540,-0.4976,-0.8410,-0.3351,-0.5471,1.1909
24849,5769.1667,-0.6266,-0.7687,-0.5741,-0.8408,-0.6406,-0.6270,-0.7494,-0.6417,-0.8263,0.6955,-0.7844,-0.5574,-0.7699,1.1903
24850,5769.3750,-0.9702,-0.8283,-0.6889,-0.9521,-0.8162,-0.3594,-0.7494,-0.4169,-0.8263,-0.2738,-0.7844,-0.6130,-0.8812,0.9172
24851,5769.5833,-1.0847,-0.8283,-0.7463,-1.0635,-0.8747,-0.2338,-0.7494,-0.5293,-0.7689,-0.0422,-0.8410,-0.7241,-0.9369,0.6080
24852,5769.7917,-0.8557,-0.8880,-0.7463,-1.1191,-0.6991,0.5887,-0.8060,-0.7542,-0.8838,0.0663,-0.7278,-0.9464,-1.0483,0.3565
24853,5770.0000,-1.0274,-0.8283,-0.8610,-1.0635,-0.8747,-2.1851,-0.8627,-0.8104,-0.8838,0.0712,-0.8410,-1.1131,-1.1596,0.2020
24854,5770.2083,-1.1419,-0.8880,-1.0332,-1.0635,-0.9918,1.2750,-0.9194,-0.9228,-0.9987,0.5418,-0.8976,-1.2243,-1.1596,0.2070
24855,5770.4167,-1.3137,-0.9476,-1.2053,-1.2305,-1.1088,-1.1076,-0.9760,-0.9790,-1.0562,0.0013,-1.0674,-1.3354,-1.3267,0.2227
24856,5770.6250,-1.4282,-1.0669,-1.3774,-1.3975,-1.2844,-0.0756,-1.1460,-1.2039,-1.1136,0.0808,-1.1806,-1.4465,-1.4937,0.3539
24857,5770.8333,-1.3137,-1.1266,-1.3774,-1.4531,-1.2844,1.3998,-1.2593,-1.3163,-1.2285,1.9421,-1.2372,-1.4465,-1.4937,0.6140
24858,5771.0417,-1.6000,-1.1863,-1.5495,-1.5088,-1.4600,-0.5231,-1.3160,-1.3725,-1.3434,0.6877,-1.2938,-1.5021,-1.5494,1.0153
24859,5771.2500,-1.7145,-1.2459,-1.6069,-1.6201,-1.5185,0.1217,-1.3160,-1.4850,-1.4009,-0.5006,-1.3504,-1.5021,-1.6608,1.6876
24860,5771.4583,-1.6573,-1.2459,-1.6643,-1.6758,-1.5185,0.0274,-1.3726,-1.7098,-1.4583,0.7327,-1.3504,-1.5577,-1.7165,1.8289
24861,5771.6667,-1.4855,-1.0669,-1.3774,-1.5088,-1.2844,0.0552,-1.2027,-1.2039,-1.1711,1.2154,-1.1806,-1.2798,-1.3824,1.4595
24862,5771.8750,-0.9702,-0.9476,-0.9184,-1.1748,-0.8747,-0.2888,-0.9760,-0.9228,-0.8838,-0.8287,-0.9542,-0.9464,-1.0483,1.1607
24863,5772.0833,-0.7984,-0.8880,-0.7463,-0.8965,-0.7577,-0.1037,-0.7494,-0.6979,-0.7689,-0.1633,-0.7844,-0.7241,-0.8812,0.8666
24864,5772.2917,-0.5694,-0.7687,-0.5741,-0.6738,-0.5236,0.2990,-0.6361,-0.5855,-0.5965,1.2758,-0.6146,-0.5574,-0.7142,0.6233
24865,5772.5000,-0.5121,-0.8283,-0.4594,-0.6181,-0.4065,0.2623,-0.5227,-0.5855,-0.4816,0.9902,-0.5580,-0.4463,-0.6028,0.4361
24866,5772.7083,-0.2831,-0.7687,-0.2873,-0.5068,-0.2895,-1.1559,-0.4661,-0.3606,-0.4241,1.2665,-0.5014,-0.3907,-0.4914,0.3050
24867,5772.9167,-0.2258,-0.7090,-0.2299,-0.3955,-0.2309,-0.6831,-0.4094,-0.2482,-0.3092,1.4243,-0.3883,-0.2796,-0.4358,0.1808
24868,5773.1250,-0.1113,-0.7090,-0.1151,-0.1728,-0.1139,-0.7147,-0.4094,-0.1920,-0.2518,-0.3124,-0.3883,-0.2240,-0.3244,0.0722
24869,5773.3333,-0.0541,-0.6493,-0.1151,-0.1171,-0.0554,-0.2126,-0.4094,-0.1920,-0.2518,0.8852,-0.3883,-0.2240,-0.2687,0.1110
24870,5773.5417,-0.1686,-0.6493,-0.1151,-0.1171,-0.1139,0.0215,-0.4661,-0.1920,-0.2518,1.8004,-0.5014,-0.2240,-0.2687,0.4068
24871,5773.7500,-0.2831,-0.8283,-0.4020,-0.3398,-0.4065,0.8098,-0.6361,-0.6979,-0.5390,0.9665,-0.7844,-0.3351,-0.4358,0.9424
24872,5773.9583,-0.5694,-1.1266,-0.8036,-0.4511,-0.6991,-0.4863,-0.9760,-1.0352,-0.9412,1.3331,-1.0108,-0.7241,-0.7699,1.1070
24873,5774.1667,-0.7411,-1.2459,-0.9758,-0.6738,-0.9332,-0.3951,-1.0327,-1.0915,-0.9412,0.6532,-1.2372,-0.8353,-0.9926,1.0646
24874,5774.3750,-0.9129,-1.2459,-1.0332,-0.7851,-0.9918,0.5080,-1.3726,-1.0352,-0.8838,-0.0010,-1.2938,-0.9464,-1.1040,0.9388
24875,5774.5833,-1.0847,-1.3056,-1.0905,-1.0078,-0.9918,-1.0527,-1.3160,-0.9228,-0.9987,-0.0861,-1.2938,-1.0575,-1.2153,0.6554
24876,5774.7917,-0.9129,-1.3056,-0.9184,-1.0635,-0.8162,0.5138,-1.2593,-0.9228,-1.1711,-0.0216,-1.4069,-1.1131,-1.2153,0.3416
24877,5775.0000,-0.9129,-1.1863,-0.9758,-1.2305,-0.8162,-0.0699,-1.3160,-0.9228,-1.1711,-0.3065,-1.4635,-1.1687,-1.2153,0.2208
24878,5775.2083,-0.9702,-1.3056,-0.9758,-1.2861,-0.8747,1.3861,-1.4860,-1.0352,-1.1711,-0.2273,-1.5201,-1.1687,-1.3267,0.2093
24879,5775.4167,-1.0847,-1.3056,-1.0905,-1.3418,-0.9918,0.1411,-1.4293,-1.0352,-1.1711,-0.4823,-1.4635,-1.2243,-1.4380,0.1946
24880,5775.6250,-1.1419,-1.2459,-1.0905,-1.3418,-1.0503,1.1227,-1.4860,-1.0352,-1.1711,-0.6740,-1.4069,-1.2243,-1.4380,0.2871
24881,5775.8333,-1.1992,-1.3056,-1.1479,-1.4531,-1.1088,0.0710,-1.4293,-1.0915,-1.1711,0.3793,-1.4635,-1.2243,-1.4380,0.5162
24882,5776.0417,-1.2565,-1.3056,-1.1479,-1.3975,-1.1088,-0.4216,-1.3726,-1.1477,-1.2285,-0.7089,-1.4635,-1.2243,-1.4380,0.9585
24883,5776.2500,-1.2565,-1.2459,-1.2053,-1.4531,-1.1673,0.7969,-1.3160,-1.1477,-1.2860,0.8309,-1.3504,-1.2243,-1.3824,1.5944
24884,5776.4583,-1.3137,-1.3056,-1.3200,-1.4531,-1.2844,0.5703,-1.2593,-1.3163,-1.3434,1.8347,-1.2372,-1.2243,-1.3824,1.8209
24885,5776.6667,-0.9129,-1.0073,-0.9758,-1.2305,-0.9332,0.3991,-1.0893,-0.9228,-0.9412,-2.3320,-1.0674,-1.0575,-1.3267,1.3938
24886,5776.8750,-0.6266,-0.5300,-0.6889,-0.7851,-0.6991,0.0697,-0.7494,-0.6417,-0.5965,0.0931,-0.7844,-0.7797,-0.9369,1.0773
24887,5777.0833,-0.3976,-0.2914,-0.5168,-0.5068,-0.4650,0.7286,-0.4661,-0.3606,-0.3092,0.7344,-0.5580,-0.5018,-0.6585,0.8764
24888,5777.2917,-0.3404,-0.2317,-0.3446,-0.3398,-0.2895,0.0453,-0.2961,-0.1920,-0.0794,0.7224,-0.5014,-0.2240,-0.4914,0.8627
24889,5777.5000,-0.2831,-0.1721,-0.2299,-0.1728,-0.1724,0.8332,-0.2394,-0.0796,0.0355,-1.0559,-0.3883,-0.2240,-0.4358,0.7798
24890,5777.7083,-0.2258,-0.1721,-0.1725,-0.0615,-0.1724,1.6217,-0.1828,0.0329,0.0930,-1.9734,-0.5014,-0.1684,-0.2687,0.6116
24891,5777.9167,-0.2258,-0.2317,-0.1151,-0.0615,-0.0554,-0.0962,-0.1828,0.1453,0.1504,1.0764,-0.5580,-0.1128,-0.2687,0.5984
24892,5778.1250,-0.3404,-0.2914,-0.1151,-0.2285,-0.0554,0.8664,-0.1828,0.1453,0.2079,-0.8460,-0.6712,-0.1128,-0.2687,0.5488
24893,5778.3333,-0.3404,-0.2317,-0.1151,-0.2841,-0.0554,1.1233,-0.2394,0.1453,0.2079,-0.5292,-0.7278,-0.1128,-0.2687,0.6799
24894,5778.5417,-0.3976,-0.2317,-0.1151,-0.3955,-0.1139,-1.4535,-0.3528,0.1453,0.1504,-0.1762,-0.7278,-0.1684,-0.3801,1.0188
24895,5778.7500,-0.4549,-0.3511,-0.1725,-0.3955,-0.1724,0.1678,-0.4661,0.0329,0.2079,0.3187,-0.7278,-0.2240,-0.4914,1.2860
24896,5778.9583,-0.4549,-0.0528,-0.2299,-0.3955,-0.1139,0.9880,-0.4661,-0.0233,0.2079,-0.4842,-0.6712,-0.2796,-0.5471,1.2557
24897,5779.1667,-0.4549,0.0069,-0.2299,-0.4511,-0.0554,0.6282,-0.4094,-0.0796,0.2079,-0.3708,-0.6146,-0.3907,-0.6585,1.1223
24898,5779.3750,-0.4549,-0.1124,-0.1725,-0.4511,-0.1139,-0.1493,-0.2961,0.2015,0.2653,-0.0405,-0.5580,-0.3351,-0.6585,0.8430
24899,5779.5833,-0.3976,-0.0528,-0.2299,-0.4511,-0.1139,1.2735,-0.1261,0.1453,0.2079,-0.2901,-0.3883,-0.2240,-0.6585,0.4543
24900,5779.7917,-0.2831,-0.0528,-0.0577,-0.3398,-0.1139,-1.0814,0.0439,0.1453,0.0930,-1.2326,-0.1619,-0.0573,-0.5471,0.0615
24901,5780.0000,-0.0541,-0.1721,-0.0004,-0.3398,0.0617,2.1972,0.0439,0.0891,0.0930,-2.1651,-0.1053,0.0539,-0.4914,-0.1419
24902,5780.2083,0.0032,-0.0528,0.1144,-0.2841,0.0617,-1.1821,0.0439,0.0891,0.0930,-0.7692,-0.0487,0.1094,-0.3801,-0.2493
24903,5780.4167,0.0604,-0.1721,0.0570,-0.1171,0.1202,-1.3329,0.0439,0.0329,-0.0219,-0.5709,0.0079,0.1094,-0.0460,-0.3548
24904,5780.6250,0.0032,-0.1721,0.1144,-0.1171,0.1202,1.6017,0.0439,0.0891,0.0930,-0.6850,0.0079,0.1094,-0.0460,-0.4098
24905,5780.8333,0.0032,-0.0528,0.1144,-0.3398,0.1202,0.3066,0.0439,0.1453,0.0930,-0.4882,0.0079,0.1650,-0.0460,-0.3285
24906,5781.0417,-0.1113,-0.1124,0.1718,-0.3955,0.1202,-1.4272,0.0439,0.1453,0.0930,0.9046,0.0645,0.2206,0.0097,-0.0249
24907,5781.2500,-0.1113,-0.1721,0.2291,-0.3955,0.2373,2.1804,0.1005,0.2577,0.2079,0.1715,0.1211,0.2761,0.0097,0.5991
24908,5781.4583,-0.1686,-0.0528,0.2291,-0.2841,0.2958,0.1517,0.0439,0.3140,0.2653,-0.5400,0.1211,0.2206,-0.1017,0.7759
24909,5781.6667,-0.2258,0.1262,0.1718,-0.2285,0.1787,0.3206,0.1005,0.3702,0.4952,1.9695,0.1777,0.2761,0.0097,0.5656
24910,5781.8750,-0.2258,0.2455,0.2291,-0.2285,0.1787,0.1196,0.1572,0.3702,0.4377,-0.0169,0.2909,0.3873,0.1211,0.3849
24911,5782.0833,-0.2258,0.4245,0.1718,-0.1728,0.1787,0.4333,0.2705,0.3702,0.4952,-0.4117,0.4041,0.3317,0.1767,0.2824
24912,5782.2917,-0.1113,0.6631,0.1718,-0.1171,0.1787,0.3314,0.2705,0.3140,0.4377,1.0497,0.4041,0.4429,0.1767,0.1244
24913,5782.5000,0.0032,0.6631,0.2291,-0.0058,0.2373,0.5210,0.3272,0.4264,0.4952,-0.1768,0.2909,0.4429,0.2881,0.0589
24914,5782.7083,0.0604,0.6035,0.3439,0.0499,0.3543,-0.0652,0.3272,0.4264,0.4377,-0.7250,0.3475,0.4429,0.2881,-0.0595
24915,5782.9167,0.1177,0.4245,0.2865,0.0499,0.3543,-0.2854,0.3838,0.4264,0.4952,-0.0824,0.4041,0.4984,0.3438,-0.0907
