@relation regression-input-weka.filters.unsupervised.attribute.Remove-R1

@attribute Input_1 numeric
@attribute Input_2 numeric
@attribute Input_3 numeric
@attribute Input_4 numeric
@attribute Input_5 numeric
@attribute Input_6 numeric
@attribute Input_7 numeric
@attribute Input_8 numeric
@attribute Input_9 numeric
@attribute Input_10 numeric
@attribute Input_11 numeric
@attribute Input_12 numeric
@attribute Input_13 numeric
@attribute Input_14 numeric
@attribute Output numeric

@data
5633.125,-1.371,-1.4845,-1.2627,-1.2861,-1.2844,0.1287,-1.2593,-1.2039,-1.286,-0.6662,-1.2938,-1.1687,-1.2153,1.0988
5633.3333,-1.4282,-1.4845,-1.2627,-1.2861,-1.2844,-0.3499,-1.316,-1.2039,-1.286,0.5579,-1.3504,-1.1687,-1.2153,1.2533
5633.5417,-1.4282,-1.4845,-1.32,-1.3418,-1.3429,-1.3619,-1.3726,-1.2601,-1.3434,-0.7591,-1.4069,-1.2243,-1.271,1.8487
5633.75,-1.7718,-1.7828,-1.6643,-1.5645,-1.6356,-0.4106,-1.5426,-1.7661,-1.7456,0.8021,-1.4635,-1.5021,-1.4937,2.2108
5633.9583,-1.9435,-1.8425,-1.8364,-1.6758,-1.8697,-0.7988,-1.7693,-1.8785,-1.8605,1.0354,-1.6333,-1.5577,-1.6608,2.3058
5634.1667,-1.9435,-1.9618,-1.8364,-1.7871,-1.8111,-0.9311,-1.7126,-1.8785,-1.918,2.0364,-1.7465,-1.7244,-1.8278,2.2394
5634.375,-2.058,-1.9618,-2.0086,-1.7871,-1.9282,1.4913,-1.9392,-2.1034,-2.0329,0.4823,-1.9729,-1.8355,-1.9392,1.9725
5634.5833,-2.1153,-1.9618,-2.0659,-1.9541,-1.9867,-1.226,-2.0526,-2.1596,-2.0329,-1.4757,-1.8597,-1.8355,-1.8835,1.6009
5634.7917,-2.058,-1.8425,-2.1233,-1.7871,-2.0452,0.4867,-1.8259,-2.1034,-2.0904,1.2464,-1.8031,-1.8355,-1.8835,1.2293
5635,-1.8863,-2.0215,-2.0659,-1.7871,-1.9867,-0.9706,-1.7126,-2.1596,-2.0904,-0.9076,-1.8031,-1.8355,-1.7165,1.0405
5635.2083,-1.829,-1.8425,-1.8938,-1.6758,-1.7526,-0.8389,-1.6559,-2.1596,-2.1478,0.0741,-1.8031,-1.7244,-1.6051,0.9502
5635.4167,-1.7718,-1.7828,-1.7217,-1.6201,-1.6941,0.9194,-1.7126,-1.7661,-1.8605,-1.7472,-1.8031,-1.6132,-1.5494,0.8912
5635.625,-1.7718,-1.6635,-1.6643,-1.6201,-1.6941,0.7011,-1.6559,-1.7098,-1.8031,0.3492,-1.7465,-1.5577,-1.5494,0.9155
5635.8333,-1.7145,-1.5442,-1.6643,-1.5645,-1.577,-0.2677,-1.5426,-1.7098,-1.7456,0.1346,-1.6333,-1.5577,-1.5494,1.0377
5636.0417,-1.6573,-1.5442,-1.6069,-1.5645,-1.577,0.1444,-1.486,-1.5974,-1.6882,-0.2275,-1.5767,-1.5577,-1.5494,1.3684
5636.25,-1.6573,-1.5442,-1.6069,-1.5645,-1.577,-0.648,-1.486,-1.5974,-1.6307,-0.5796,-1.5201,-1.5577,-1.4937,1.939
5636.4583,-1.6,-1.5442,-1.5495,-1.4531,-1.5185,0.7858,-1.4293,-1.5974,-1.6307,-0.6581,-1.4635,-1.4465,-1.4937,2.2252
5636.6667,-1.6,-1.4249,-1.5495,-1.4531,-1.577,1.68,-1.3726,-1.5974,-1.6307,0.6756,-1.4635,-1.4465,-1.4937,2.0846
5636.875,-1.5427,-1.4249,-1.4922,-1.3975,-1.5185,0.4449,-1.316,-1.485,-1.5158,-0.7447,-1.4069,-1.5021,-1.4937,1.8722
5637.0833,-1.4855,-1.3056,-1.4348,-1.3975,-1.4014,-0.7078,-1.2593,-1.3725,-1.4009,2.1011,-1.3504,-1.4465,-1.438,1.8056
5637.2917,-1.371,-1.2459,-1.32,-1.1748,-1.3429,-1.1873,-1.2027,-1.3163,-1.286,0.8133,-1.2938,-1.3354,-1.3824,1.6934
5637.5,-1.2565,-1.1863,-1.32,-1.0635,-1.4014,-1.9349,-1.2027,-1.3163,-1.286,-0.3083,-1.2938,-1.3354,-1.271,1.5742
5637.7083,-1.371,-1.1863,-1.4922,-1.0635,-1.5185,-0.5024,-1.2027,-1.485,-1.4583,0.2809,-1.2372,-1.2243,-1.2153,1.5006
5637.9167,-1.3137,-1.2459,-1.4922,-1.0078,-1.46,1.9723,-1.146,-1.485,-1.4583,-1.3763,-1.1806,-1.3354,-1.1596,1.4112
5638.125,-1.2565,-1.3652,-1.4348,-0.9521,-1.46,0.2923,-1.146,-1.485,-1.4583,0.2481,-1.124,-1.2798,-1.1596,1.2261
5638.3333,-1.2565,-1.3652,-1.3774,-1.0078,-1.4014,-0.4471,-1.146,-1.4288,-1.4009,1.1397,-1.124,-1.2798,-1.1596,1.2636
5638.5417,-1.2565,-1.3652,-1.3774,-1.0078,-1.4014,-0.1165,-1.2027,-1.4288,-1.4009,-0.324,-1.1806,-1.2798,-1.1596,1.6394
5638.75,-1.3137,-1.3652,-1.4348,-1.1191,-1.46,-1.299,-1.2027,-1.4288,-1.4009,0.0183,-1.2938,-1.3354,-1.271,1.8845
5638.9583,-1.2565,-1.3056,-1.3774,-1.1191,-1.4014,-0.7458,-1.2593,-1.3725,-1.4009,-1.5192,-1.2938,-1.391,-1.271,1.9072
5639.1667,-1.3137,-1.2459,-1.4348,-1.1748,-1.46,0.6935,-1.316,-1.3725,-1.4009,0.3749,-1.2372,-1.3354,-1.271,1.7413
5639.375,-1.3137,-1.2459,-1.3774,-1.1748,-1.4014,0.6076,-1.2593,-1.3725,-1.4009,1.0954,-1.2938,-1.3354,-1.271,1.4169
5639.5833,-1.3137,-1.2459,-1.3774,-1.1748,-1.46,-0.9383,-1.2593,-1.3725,-1.3434,-1.2081,-1.2938,-1.3354,-1.271,1.0016
5639.7917,-1.3137,-1.3056,-1.3774,-1.1748,-1.4014,1.1625,-1.2593,-1.3725,-1.3434,0.1827,-1.2938,-1.3354,-1.271,0.6321
5640,-1.3137,-1.3056,-1.3774,-1.1748,-1.46,0.3332,-1.2593,-1.3725,-1.3434,-0.2647,-1.2938,-1.3354,-1.271,0.3619
5640.2083,-1.3137,-1.2459,-1.3774,-1.1748,-1.4014,0.4538,-1.2593,-1.3725,-1.3434,0.3165,-1.2938,-1.3354,-1.271,0.2906
5640.4167,-1.3137,-1.3056,-1.3774,-1.1748,-1.4014,2.7284,-1.2593,-1.3725,-1.3434,0.1123,-1.2938,-1.3354,-1.271,0.2366
5640.625,-1.3137,-1.2459,-1.3774,-1.1748,-1.4014,-2.3506,-1.2593,-1.3725,-1.3434,0.7502,-1.2938,-1.3354,-1.271,0.2706
5640.8333,-1.3137,-1.2459,-1.3774,-1.3418,-1.4014,1.0245,-1.2593,-1.3725,-1.3434,-0.4604,-1.2372,-1.3354,-1.271,0.4417
5641.0417,-1.3137,-1.2459,-1.3774,-1.3418,-1.4014,-1.0964,-1.2593,-1.3725,-1.3434,0.1304,-1.2938,-1.3354,-1.271,0.7878
5641.25,-1.371,-1.2459,-1.3774,-1.3418,-1.4014,1.0739,-1.2593,-1.3163,-1.3434,0.1833,-1.2938,-1.3354,-1.271,1.3585
5641.4583,-1.371,-1.3056,-1.3774,-1.2305,-1.4014,0.1587,-1.2593,-1.3163,-1.3434,1.8468,-1.2938,-1.3354,-1.271,1.6443
5641.6667,-1.3137,-1.2459,-1.3774,-1.2305,-1.4014,1.0626,-1.2593,-1.3163,-1.3434,-0.6608,-1.2372,-1.2243,-1.3267,1.4632
5641.875,-1.2565,-1.2459,-1.32,-1.1748,-1.3429,-0.3987,-1.2027,-1.2601,-1.286,0.5078,-1.2372,-1.2243,-1.271,1.3892
5642.0833,-1.1992,-1.1863,-1.2053,-1.0635,-1.2259,-0.6021,-1.0893,-1.2039,-1.1711,0.3474,-1.1806,-1.2243,-1.271,1.3205
5642.2917,-1.1419,-1.0073,-1.1479,-1.0078,-1.1088,-1.5839,-1.0893,-1.0915,-1.0562,-0.7156,-1.124,-1.1687,-1.1596,1.0601
5642.5,-1.0847,-0.888,-1.0332,-0.9521,-0.9918,0.0134,-1.0893,-0.979,-0.9412,-0.8274,-1.0674,-1.1687,-1.1596,1.038
5642.7083,-1.0274,-0.888,-1.0332,-0.8965,-0.9918,-0.9424,-0.976,-0.979,-0.8263,0.4496,-1.0674,-1.1131,-1.0483,0.9708
5642.9167,-0.9129,-0.9476,-0.9758,-0.8965,-0.9332,0.5349,-0.976,-0.8666,-0.8263,-1.3004,-1.0108,-1.1131,-1.104,0.976
5643.125,-0.9702,-0.9476,-0.9758,-1.0078,-0.9332,-1.6226,-0.976,-0.9228,-0.8263,-0.6933,-1.0108,-1.1131,-1.104,1.097
5643.3333,-0.9702,-0.9476,-0.9184,-0.9521,-0.8747,1.1562,-0.976,-0.9228,-0.8263,-0.808,-1.0108,-1.1131,-1.104,1.1733
5643.5417,-0.9702,-1.1266,-0.9184,-0.8965,-0.8747,-0.4061,-1.0327,-0.9228,-0.8263,0.9758,-1.0108,-1.1131,-1.104,1.4295
5643.75,-1.0847,-1.1266,-1.0332,-1.0635,-0.9332,0.8442,-1.0327,-1.0352,-0.8838,-0.7319,-1.0108,-1.1131,-1.104,1.5499
5643.9583,-1.0847,-1.0669,-0.9758,-1.0078,-0.8747,-0.0872,-1.0893,-1.0352,-0.8838,1.2011,-1.0674,-1.0575,-1.2153,1.459
5644.1667,-1.0847,-1.0669,-0.9758,-1.1191,-0.8747,0.8326,-1.0893,-1.0352,-0.8838,-1.8636,-1.0674,-1.0575,-1.271,1.3322
5644.375,-1.1992,-1.1266,-1.0332,-1.1748,-0.9332,-0.6578,-1.0893,-0.8666,-0.8263,1.2945,-1.0674,-1.1131,-1.3267,1.1781
5644.5833,-1.2565,-1.0073,-1.0332,-1.2305,-0.9918,-0.3239,-1.0327,-1.0352,-0.8263,1.5572,-1.0674,-1.1131,-1.104,0.9092
5644.7917,-1.3137,-1.0073,-1.1479,-1.3418,-1.1088,-0.2107,-1.0327,-1.0352,-0.8838,0.8359,-1.124,-1.2243,-1.2153,0.6464
5645,-1.4282,-1.0073,-1.2627,-1.4531,-1.2259,0.8863,-1.0893,-1.1477,-0.9412,-0.9156,-1.0674,-1.2243,-1.2153,0.4589
5645.2083,-1.5427,-1.0669,-1.32,-1.5088,-1.3429,0.9526,-1.2027,-1.2039,-1.1136,0.5585,-1.1806,-1.2798,-1.271,0.3963
5645.4167,-1.6,-1.0669,-1.4348,-1.6201,-1.4014,-0.3094,-1.2027,-1.2601,-1.2285,1.6541,-1.2372,-1.5021,-1.3824,0.3872
5645.625,-1.6573,-1.0669,-1.4922,-1.6201,-1.46,-0.1004,-1.2593,-1.3725,-1.286,-1.1078,-1.2938,-1.391,-1.4937,0.433
5645.8333,-1.7718,-1.3056,-1.5495,-1.6758,-1.5185,1.74,-1.3726,-1.485,-1.4583,0.0844,-1.4069,-1.5021,-1.4937,0.602
5646.0417,-1.829,-1.3652,-1.6069,-1.7315,-1.577,-0.0474,-1.4293,-1.5974,-1.5158,1.6391,-1.4635,-1.5577,-1.6608,0.782
5646.25,-1.829,-1.6635,-1.6643,-1.7871,-1.577,-1.4681,-1.486,-1.5974,-1.5733,-0.2675,-1.4635,-1.5577,-1.7721,1.0834
5646.4583,-1.9435,-1.4249,-1.7791,-1.8985,-1.6356,0.6414,-1.6559,-1.7098,-1.6307,0.3464,-1.5767,-1.6132,-1.8278,1.4252
5646.6667,-1.8863,-1.4249,-1.7217,-1.8985,-1.6356,1.2676,-1.5426,-1.5974,-1.5158,-0.5053,-1.6333,-1.6132,-1.7165,1.6398
5646.875,-1.7718,-1.3056,-1.4922,-1.7871,-1.46,-1.6417,-1.486,-1.3725,-1.4009,0.2663,-1.6333,-1.5021,-1.438,1.5727
5647.0833,-1.6573,-1.3056,-1.32,-1.6758,-1.4014,-0.8822,-1.4293,-1.2601,-1.286,-0.0153,-1.5201,-1.3354,-1.3824,1.4792
5647.2917,-1.5427,-1.3056,-1.2627,-1.5645,-1.2259,-0.4755,-1.3726,-1.2039,-1.1711,0.3468,-1.4635,-1.1687,-1.271,1.257
5647.5,-1.4282,-1.1863,-1.1479,-1.4531,-1.1088,-0.6028,-1.2593,-1.0915,-1.0562,0.1119,-1.3504,-1.1687,-1.2153,1.0645
5647.7083,-1.2565,-1.1863,-1.0332,-1.2861,-0.9918,1.3379,-1.2593,-0.979,-0.9412,-0.101,-1.3504,-1.0575,-1.2153,0.9571
5647.9167,-1.1992,-1.0669,-0.9758,-1.2861,-0.9918,-2.255,-1.2027,-0.9228,-0.9412,0.5799,-1.2372,-1.0575,-1.104,0.7757
5648.125,-1.1419,-0.9476,-0.9758,-1.1748,-0.9332,0.1261,-1.146,-0.9228,-0.8838,1.8713,-1.2372,-0.9464,-1.0483,0.6697
5648.3333,-1.1419,-1.0669,-0.9184,-1.1748,-0.9332,-0.5509,-1.146,-0.9228,-0.9412,1.6212,-1.2372,-0.9464,-1.0483,0.794
5648.5417,-1.1992,-1.1266,-0.9758,-1.2305,-0.9918,0.1584,-1.146,-0.9228,-0.9987,0.5973,-1.2938,-1.002,-1.0483,1.1571
5648.75,-1.2565,-1.2459,-1.1479,-1.2305,-1.1088,-0.2448,-1.2593,-1.2039,-1.2285,1.6177,-1.4069,-1.1687,-1.2153,1.509
5648.9583,-1.371,-1.4249,-1.2627,-1.3975,-1.3429,0.5408,-1.486,-1.3163,-1.3434,0.5032,-1.5201,-1.3354,-1.3267,1.4709
5649.1667,-1.4855,-1.4249,-1.3774,-1.3975,-1.4014,-2.5909,-1.5426,-1.3725,-1.3434,-0.2881,-1.6333,-1.391,-1.3267,1.3658
5649.375,-1.4855,-1.3056,-1.3774,-1.3975,-1.4014,0.7523,-1.486,-1.3725,-1.3434,0.8226,-1.6333,-1.391,-1.3267,1.1974
5649.5833,-1.4855,-1.1266,-1.3774,-1.4531,-1.4014,-0.6777,-1.4293,-1.3725,-1.286,-0.5132,-1.6333,-1.4465,-1.438,0.977
5649.7917,-1.5427,-1.1863,-1.3774,-1.4531,-1.4014,1.4571,-1.2593,-1.4288,-1.286,1.1622,-1.5201,-1.391,-1.438,0.7403
5650,-1.6,-1.1863,-1.3774,-1.5088,-1.4014,2.3539,-1.2027,-1.4288,-1.286,-0.5593,-1.4069,-1.3354,-1.6051,0.5749
5650.2083,-1.6573,-1.1863,-1.4348,-1.5088,-1.46,1.121,-1.2593,-1.485,-1.3434,0.2358,-1.4069,-1.5021,-1.6608,0.5148
5650.4167,-1.6573,-1.1863,-1.5495,-1.6201,-1.5185,1.0309,-1.2593,-1.5412,-1.4009,0.3425,-1.4069,-1.6132,-1.438,0.5477
5650.625,-1.7718,-1.1863,-1.5495,-1.6758,-1.6356,0.2754,-1.316,-1.5412,-1.4583,-1.0626,-1.5201,-1.6688,-1.4937,0.6162
5650.8333,-1.7718,-1.3056,-1.6069,-1.7871,-1.6356,0.1525,-1.5426,-1.7098,-1.5158,0.6052,-1.6333,-1.5577,-1.5494,0.7362
5651.0417,-1.829,-1.3056,-1.7791,-1.8985,-1.8111,-0.1672,-1.6559,-1.8785,-1.5158,-0.2256,-1.6899,-1.6688,-1.5494,0.8784
5651.25,-1.829,-1.3652,-1.7791,-1.7871,-1.7526,-0.3685,-1.6559,-1.9347,-1.7456,-0.8415,-1.7465,-1.78,-1.6051,1.1216
5651.4583,-2.0008,-1.4249,-1.8938,-1.8428,-1.8697,-1.0967,-1.7693,-2.0471,-1.6882,1.1396,-1.8031,-1.8911,-1.6608,1.4643
5651.6667,-1.9435,-1.4249,-1.7217,-1.8428,-1.6941,0.8444,-1.8826,-1.5974,-1.5158,2.4468,-1.8031,-1.78,-1.6051,1.6217
5651.875,-1.7718,-1.1863,-1.3774,-1.7315,-1.46,0.1488,-1.5426,-1.2601,-1.286,-0.3476,-1.7465,-1.5021,-1.3824,1.5724
5652.0833,-1.4855,-1.0073,-1.0332,-1.6201,-1.0503,-0.9195,-1.4293,-0.979,-0.9987,0.5695,-1.6333,-1.1687,-1.2153,1.3733
5652.2917,-1.3137,-0.8283,-0.8036,-1.4531,-0.8162,-0.2072,-1.3726,-0.8104,-0.8263,0.5121,-1.5767,-1.002,-1.104,1.2692
5652.5,-1.3137,-0.8283,-0.6889,-1.5088,-0.6991,-0.6129,-1.146,-0.6979,-0.7114,0.8783,-1.4069,-0.7797,-0.9926,1.2184
5652.7083,-1.1992,-0.709,-0.6315,-1.2861,-0.5821,0.2304,-1.0327,-0.5855,-0.4816,-1.8596,-1.2372,-0.6685,-0.9369,1.1352
5652.9167,-1.2565,-0.709,-0.6315,-1.3418,-0.6406,1.6458,-1.0327,-0.4731,-0.4816,-1.307,-1.1806,-0.6685,-0.9369,0.9255
5653.125,-1.2565,-0.6493,-0.6889,-1.3418,-0.6991,1.1658,-1.0327,-0.5855,-0.4816,-0.5636,-1.0674,-0.6685,-0.9369,0.8848
5653.3333,-1.371,-0.709,-0.8036,-1.3418,-0.7577,-0.9678,-1.0893,-0.6417,-0.4816,0.458,-1.2372,-0.7797,-0.9926,0.9982
5653.5417,-1.4282,-1.0669,-0.9184,-1.5088,-0.9332,1.5302,-1.2593,-0.7542,-0.654,0.2454,-1.4069,-0.9464,-1.104,1.4599
5653.75,-1.5427,-1.1266,-1.0905,-1.6201,-1.0503,0.0942,-1.4293,-0.8666,-0.7689,-1.1425,-1.5767,-1.0575,-1.2153,1.9326
5653.9583,-1.6573,-1.2459,-1.2053,-1.7315,-1.1673,-0.975,-1.486,-1.0352,-0.9412,-0.8168,-1.5767,-1.1687,-1.3267,1.9243
5654.1667,-1.7718,-1.2459,-1.32,-1.8428,-1.2844,-0.9658,-1.5426,-1.1477,-0.9987,0.2558,-1.5767,-1.2798,-1.438,1.9635
5654.375,-1.829,-1.4249,-1.4348,-1.9541,-1.4014,-1.2689,-1.5993,-1.2601,-1.1711,-0.9166,-1.6333,-1.391,-1.4937,2.0158
5654.5833,-1.8863,-1.6039,-1.5495,-1.9541,-1.5185,0.6232,-1.5993,-1.3725,-1.3434,-0.3719,-1.6333,-1.4465,-1.5494,1.8918
5654.7917,-1.9435,-1.3652,-1.6069,-2.0098,-1.577,-0.6952,-1.7126,-1.4288,-1.4583,0.8767,-1.7465,-1.5577,-1.7165,1.6918
5655,-2.058,-1.4845,-1.7217,-2.0655,-1.6941,-0.663,-1.7693,-1.485,-1.4583,0.5438,-1.8031,-1.6688,-1.8278,1.5286
5655.2083,-2.1153,-1.6635,-1.7791,-2.1211,-1.7526,-1.0975,-1.8826,-1.6536,-1.5733,0.7911,-1.9163,-1.78,-1.9392,1.4557
5655.4167,-2.1726,-1.7828,-1.8364,-2.1211,-1.8697,-0.9096,-1.9392,-1.7098,-1.6882,-0.9731,-2.0861,-1.8355,-1.9949,1.5728
5655.625,-2.1726,-1.8425,-1.9512,-2.2324,-1.9282,-0.3458,-1.9959,-1.7661,-1.8031,1.1841,-2.1427,-2.0022,-2.1062,1.6671
5655.8333,-2.2298,-1.9021,-2.0086,-2.1768,-1.9867,2.1019,-2.0526,-1.8785,-1.8605,-0.1202,-2.1993,-2.0022,-2.2733,1.8729
5656.0417,-2.2298,-1.9021,-2.0659,-2.1768,-1.9867,-0.8247,-2.1092,-2.0471,-1.918,-0.6074,-2.2559,-2.0578,-2.2176,2.4091
5656.25,-2.2871,-1.9021,-2.1807,-2.2881,-2.0452,-1.1734,-2.1659,-2.272,-2.0329,1.564,-2.2559,-2.169,-2.1062,3.2032
5656.4583,-2.2871,-1.9021,-2.1807,-2.4551,-2.1038,0.9289,-2.2226,-2.1034,-2.1478,1.9334,-2.3124,-2.1134,-2.2733,3.6624
5656.6667,-2.3443,-1.9618,-2.0086,-2.4551,-1.9867,1.2366,-2.1659,-1.8785,-1.918,-0.7152,-2.3124,-2.1134,-2.2733,3.4238
5656.875,-2.2871,-1.9021,-1.8364,-2.4551,-1.8111,0.0396,-2.1092,-1.7098,-1.7456,-1.5804,-2.2559,-2.0578,-2.1062,3.2857
5657.0833,-2.2871,-1.9021,-1.7217,-2.3438,-1.7526,0.3185,-2.0526,-1.7098,-1.7456,-0.0589,-2.2559,-1.9467,-2.0506,3.1599
5657.2917,-2.2298,-1.8425,-1.7217,-2.2324,-1.7526,1.9769,-2.0526,-1.7098,-1.5733,0.7245,-2.2559,-1.8911,-1.9392,2.9678
5657.5,-2.1726,-1.9021,-1.7217,-2.1768,-1.6941,-0.3858,-1.9959,-1.5974,-1.5158,-0.9548,-2.1993,-1.78,-1.8835,2.7545
5657.7083,-2.1153,-1.8425,-1.6069,-2.1211,-1.6356,-0.2285,-1.9959,-1.4288,-1.4009,0.9496,-2.1993,-1.6688,-1.7721,2.5
5657.9167,-2.1153,-1.8425,-1.6069,-2.0655,-1.6356,-1.3707,-1.9959,-1.4288,-1.4009,0.0683,-2.1427,-1.6132,-1.7721,2.3506
5658.125,-2.0008,-1.8425,-1.6069,-2.0098,-1.577,-0.7498,-1.9959,-1.485,-1.4009,0.0384,-2.0861,-1.6132,-1.7721,2.3169
5658.3333,-2.058,-1.8425,-1.6643,-2.0098,-1.6356,0.4571,-1.9959,-1.5974,-1.4583,0.3657,-2.0861,-1.6688,-1.7721,2.5353
5658.5417,-2.1153,-1.8425,-1.7217,-2.1211,-1.6941,0.7366,-2.0526,-1.7098,-1.6307,1.6273,-2.0861,-1.78,-1.8835,3.0886
5658.75,-2.2298,-1.9618,-1.8938,-2.2324,-1.8697,-1.2454,-2.1092,-1.7661,-1.8031,1.4014,-2.1427,-1.8911,-1.9949,3.6216
5658.9583,-2.3443,-1.9021,-2.0086,-2.2881,-1.9867,-0.633,-2.1092,-1.8785,-1.8605,0.6304,-2.1993,-2.0022,-1.9949,3.6687
5659.1667,-2.4016,-1.9618,-2.0659,-2.3994,-2.0452,-1.0913,-2.1092,-1.9347,-1.9755,-3.4747,-2.2559,-2.0578,-2.1062,3.6569
5659.375,-2.4588,-2.0215,-2.1233,-2.5108,-2.1038,0.5329,-2.1092,-2.0471,-2.0329,-0.1352,-2.2559,-2.169,-2.1062,3.4127
5659.5833,-2.6306,-2.0215,-2.2381,-2.6221,-2.2208,-1.0523,-2.1659,-2.1034,-2.1478,-0.3045,-2.2559,-2.169,-2.2733,3.0443
5659.7917,-2.6879,-2.1408,-2.2954,-2.6778,-2.2793,0.7599,-2.2226,-2.272,-2.2627,-0.9199,-2.3124,-2.2245,-2.3846,2.7518
5660,-2.7451,-2.1408,-2.3528,-2.7334,-2.3379,0.1833,-2.2792,-2.3282,-2.3777,-0.2924,-2.369,-2.3357,-2.496,2.6579
5660.2083,-2.8596,-2.2601,-2.4676,-2.7334,-2.4549,0.8516,-2.3359,-2.4407,-2.4351,-0.8093,-2.4256,-2.3912,-2.6074,2.6589
5660.4167,-2.8596,-2.3794,-2.525,-2.8448,-2.4549,-0.7525,-2.3925,-2.5531,-2.4926,0.185,-2.4256,-2.5024,-2.6631,2.6941
5660.625,-2.8596,-2.3794,-2.5823,-2.7891,-2.5134,-0.2715,-2.4492,-2.7217,-2.55,0.1923,-2.4822,-2.6135,-2.7187,2.8125
5660.8333,-2.8596,-2.4391,-2.6397,-2.8448,-2.572,-1.4043,-2.4492,-2.8342,-2.6075,0.1595,-2.4822,-2.6135,-2.5517,3.0241
5661.0417,-2.9169,-2.4391,-2.6397,-2.9004,-2.6305,1.0522,-2.4492,-2.8342,-2.6649,0.1929,-2.5388,-2.6135,-2.5517,3.1729
5661.25,-3.0887,-2.4391,-2.7545,-2.8448,-2.689,0.4596,-2.5059,-2.8342,-2.6649,0.9941,-2.5954,-2.7247,-2.6074,3.4712
5661.4583,-3.0887,-2.4987,-2.7545,-2.8448,-2.689,-1.0838,-2.5059,-2.778,-2.7798,-1.1786,-2.5954,-2.6135,-2.6074,4.2008
5661.6667,-2.9742,-2.4391,-2.6397,-2.7891,-2.6305,-1.0394,-2.3925,-2.6093,-2.55,-1.7747,-2.5388,-2.5024,-2.5517,3.8706
5661.875,-2.6879,-2.3198,-2.3528,-2.6778,-2.3964,-1.8568,-2.2792,-2.3282,-2.3777,-0.1852,-2.4256,-2.3357,-2.3846,3.5197
5662.0833,-2.4016,-2.2601,-2.2381,-2.4551,-2.2208,-0.4457,-2.1659,-2.1596,-2.2627,-0.3234,-2.2559,-2.169,-2.2733,3.1948
5662.2917,-2.2871,-2.2004,-2.0659,-2.2324,-2.0452,-0.8364,-2.0526,-1.9909,-2.0329,-1.3171,-2.1993,-2.0578,-2.0506,2.8847
5662.5,-2.1153,-2.1408,-1.8938,-2.1211,-1.9282,2.5509,-1.9959,-1.8785,-1.918,0.5769,-2.0861,-2.0022,-1.9949,2.6281
5662.7083,-1.9435,-2.0215,-1.7217,-1.8985,-1.7526,-1.413,-1.9392,-1.8223,-1.8605,-0.0164,-2.0295,-1.8355,-1.8835,2.3211
5662.9167,-1.7145,-1.9021,-1.6069,-1.7315,-1.577,0.0323,-1.8826,-1.6536,-1.7456,1.2064,-1.9729,-1.7244,-1.7165,2.1401
5663.125,-1.6,-1.9021,-1.4922,-1.6758,-1.46,-1.1542,-1.8826,-1.5412,-1.6882,0.6984,-1.9163,-1.6688,-1.6608,2.2118
5663.3333,-1.5427,-1.9021,-1.4922,-1.6758,-1.46,0.0857,-1.8259,-1.5974,-1.6882,0.4102,-1.9163,-1.7244,-1.6608,2.3843
5663.5417,-1.6,-1.9021,-1.4348,-1.6758,-1.46,2.2964,-1.8826,-1.5974,-1.6882,1.0532,-1.9163,-1.7244,-1.6051,2.783
5663.75,-1.6,-1.9021,-1.4922,-1.6758,-1.46,1.0485,-1.8826,-1.5974,-1.6882,1.4817,-1.9729,-1.7244,-1.6608,3.0127
5663.9583,-1.6573,-1.9618,-1.5495,-1.7315,-1.5185,-0.1058,-1.8826,-1.7098,-1.6882,2.143,-1.9729,-1.7244,-1.6608,2.9686
5664.1667,-1.7718,-1.9618,-1.6069,-1.7871,-1.577,-0.8008,-1.8826,-1.7098,-1.7456,1.9445,-2.0295,-1.7244,-1.6608,2.7936
5664.375,-1.829,-1.8425,-1.6069,-1.8985,-1.6356,0.0192,-1.8826,-1.7098,-1.7456,-0.2952,-2.0295,-1.7244,-1.7165,2.5348
5664.5833,-1.7718,-1.8425,-1.5495,-1.8985,-1.577,-1.5892,-1.8826,-1.7098,-1.6882,0.553,-2.0295,-1.7244,-1.7721,2.1845
5664.7917,-1.7718,-1.8425,-1.6069,-1.8985,-1.577,0.3674,-1.8826,-1.5974,-1.6882,0.9279,-2.0295,-1.78,-1.8278,1.857
5665,-1.7718,-1.7828,-1.6069,-1.8985,-1.577,-0.2026,-1.9959,-1.5974,-1.6882,-0.3727,-1.9729,-1.78,-1.8278,1.7289
5665.2083,-1.7718,-1.7232,-1.6069,-1.7871,-1.577,-1.9534,-1.9959,-1.5974,-1.5733,2.3807,-2.0295,-1.78,-1.8278,1.6898
5665.4167,-1.7718,-1.6635,-1.6069,-1.7871,-1.5185,3.6438,-1.9959,-1.485,-1.5733,0.2855,-2.0861,-1.7244,-1.8835,1.6851
5665.625,-1.7718,-1.6039,-1.6069,-1.8428,-1.5185,-1.3914,-1.9959,-1.485,-1.4583,1.0321,-2.0295,-1.7244,-1.9392,1.721
5665.8333,-1.7718,-1.3652,-1.5495,-1.8985,-1.5185,-2.2473,-1.9959,-1.3725,-1.4009,1.0453,-2.0861,-1.7244,-1.9392,1.8846
5666.0417,-1.7718,-1.3652,-1.5495,-1.8985,-1.5185,0.4996,-1.9959,-1.3725,-1.4009,0.335,-2.0861,-1.7244,-1.9392,2.1521
